id_klienta;imie;nazwisko;data_urodzenia;znizka;numer_telefonu;adres_email;status_studenta
2237;Karolina;Kovalenko;1958-01-31;0.65;447154010;karolinakovalenko254@gmail.com;0
2238;Mia;Kosek;1950-06-30;0.5;562183232;miakosek798@gmail.com;0
2239;Klara;Paczyńska;1970-01-31;0.75;408661175;klarapaczyńska876@gmail.com;0
2240;Milena;Kruszyna;1960-11-30;0.65;136171495;milenakruszyna138@gmail.com;0
2241;Iga;Rokosz;1968-10-31;0.75;643976671;igarokosz373@onet.pl;0
2242;Marianna;Olejarz;1982-09-30;0.85;572829520;mariannaolejarz694@wp.pl;0
2243;Sara;Konieczko;1940-07-31;0.5;236672865;sarakonieczko746@gmail.com;0
2244;Emilia;Myszk;1974-08-31;0.75;697865733;emiliamyszk635@onet.pl;0
2245;Amelia;Ciupek;1996-09-30;0.49;616260407;ameliaciupek936@wp.pl;1
2246;Kinga;Ciężka;1931-04-30;0.5;671050765;kingaciężka674@gmail.com;0
2247;Liliana;Staszewska;1956-11-30;0.65;988695082;lilianastaszewska229@gmail.com;0
2248;Amelia;Możdżeń;2004-08-31;0.49;777758795;ameliamożdżeń994@gmail.com;1
2249;Natalia;Kochańska;1971-06-30;0.75;492519321;nataliakochańska547@onet.pl;0
2250;Magdalena;Ługowska;2006-11-30;1.0;404980174;magdalenaługowska508@onet.pl;0
2251;Lena;Matuszczyk;1956-07-31;0.65;839029775;lenamatuszczyk715@wp.pl;0
2252;Antonina;Tarnowska;1939-10-31;0.5;958430730;antoninatarnowska708@wp.pl;0
2253;Agata;Opoka;1968-05-31;0.75;778051111;agataopoka240@onet.pl;0
2254;Julia;Saj;1933-06-30;0.5;769078234;juliasaj870@onet.pl;0
2255;Lena;Ostapenko;1995-09-30;0.49;371670866;lenaostapenko215@wp.pl;1
2256;Jaśmina;Łabęcka;1963-02-28;0.65;282390820;jaśminałabęcka089@onet.pl;0
2257;Antonina;Bodnar;1970-03-31;0.75;584170882;antoninabodnar083@onet.pl;0
2258;Jagoda;Korczak;1965-02-28;0.75;824521844;jagodakorczak212@onet.pl;0
2259;Jaśmina;Kałuska;1958-02-28;0.65;809681357;jaśminakałuska860@gmail.com;0
2260;Klara;Gryz;1952-06-30;0.5;990505730;klaragryz602@gmail.com;0
2261;Lena;Danielewicz;1952-03-31;0.5;388166553;lenadanielewicz133@onet.pl;0
2262;Julia;Boruta;1989-04-30;0.9;306518324;juliaboruta334@gmail.com;0
2263;Milena;Zemła;1999-04-30;0.49;377029905;milenazemła015@wp.pl;1
2264;Gabriela;Piorun;1967-06-30;0.75;572179300;gabrielapiorun851@gmail.com;0
2265;Maria;Wika;1969-12-31;0.75;669140683;mariawika777@wp.pl;0
2266;Kinga;Zaremba;2003-02-28;0.49;259071548;kingazaremba479@wp.pl;1
2267;Hanna;Brzostek;1976-11-30;0.85;556336704;hannabrzostek028@wp.pl;0
2268;Marcelina;Szczypior;1965-05-31;0.75;783630539;marcelinaszczypior520@wp.pl;0
2269;Hanna;Tuszyńska;1963-03-31;0.65;633051525;hannatuszyńska588@wp.pl;0
2270;Agata;Klimowicz;1927-07-31;0.5;309184490;agataklimowicz392@gmail.com;0
2271;Nadia;Gralak;1967-05-31;0.75;143445531;nadiagralak690@onet.pl;0
2272;Laura;Mykhailova;1980-06-30;0.85;932977295;lauramykhailova131@gmail.com;0
2273;Kornelia;Lasota;1954-12-31;0.5;563375742;kornelialasota406@gmail.com;0
2274;Gabriela;Mocek;1963-07-31;0.65;106866387;gabrielamocek958@gmail.com;0
2275;Łucja;Szafran;1949-08-31;0.5;824316129;łucjaszafran890@onet.pl;0
2276;Martyna;Maniak;1985-09-30;0.9;839516484;martynamaniak055@gmail.com;0
2277;Nina;Wojtaś;1939-05-31;0.5;947377358;ninawojtaś854@wp.pl;0
2278;Wiktoria;Krasuska;1951-04-30;0.5;671596090;wiktoriakrasuska971@wp.pl;0
2279;Eliza;Dudzik;1950-04-30;0.5;812518617;elizadudzik200@gmail.com;0
2280;Wiktoria;Migacz;1941-04-30;0.5;131126967;wiktoriamigacz590@onet.pl;0
2281;Helena;Sukiennik;1988-10-31;0.9;949929047;helenasukiennik575@onet.pl;0
2282;Michalina;Szopa;1953-10-31;0.5;246423256;michalinaszopa608@gmail.com;0
2283;Pola;Dymowska;1928-09-30;0.5;642840001;poladymowska097@gmail.com;0
2284;Łucja;Wodzyńska;1996-10-31;1.0;569846906;łucjawodzyńska441@wp.pl;0
2285;Helena;Szafarczyk;1929-03-31;0.5;960291550;helenaszafarczyk413@wp.pl;0
2286;Oliwia;Gawor;1954-06-30;0.5;763160564;oliwiagawor934@onet.pl;0
2287;Amelia;Kociszewska;1966-09-30;0.75;506216201;ameliakociszewska863@onet.pl;0
2288;Rozalia;Majda;1970-06-30;0.75;428253910;rozaliamajda699@gmail.com;0
2289;Aleksandra;Wąs;1979-11-30;0.85;364002895;aleksandrawąs878@onet.pl;0
2290;Rozalia;Cygan;1959-07-31;0.65;767597665;rozaliacygan963@wp.pl;0
2291;Zuzanna;Wilczyńska;1973-06-30;0.75;318144911;zuzannawilczyńska577@wp.pl;0
2292;Klara;Wojtasiak;1964-03-31;0.65;511324557;klarawojtasiak029@wp.pl;0
2293;Helena;Bosak;1936-09-30;0.5;838943174;helenabosak309@wp.pl;0
2294;Klara;Widomska;1988-06-30;0.9;512652427;klarawidomska900@gmail.com;0
2295;Oliwia;Przybycień;1951-12-31;0.5;765106822;oliwiaprzybycień991@onet.pl;0
2296;Melania;Danielewska;1949-05-31;0.5;904552327;melaniadanielewska936@wp.pl;0
2297;Wiktoria;Studzińska;1967-12-31;0.75;718756117;wiktoriastudzińska456@wp.pl;0
2298;Aleksandra;Skrzyniarz;2007-10-31;1.0;330848079;aleksandraskrzyniarz476@gmail.com;0
2299;Marianna;Świder;1944-06-30;0.5;689104641;mariannaświder253@onet.pl;0
2300;Nikola;Smolarz;1965-02-28;0.75;841968609;nikolasmolarz232@wp.pl;0
2301;Wiktoria;Sławek;1942-07-31;0.5;677900573;wiktoriasławek422@gmail.com;0
2302;Lena;Bielec;1950-09-30;0.5;598960692;lenabielec935@onet.pl;0
2303;Karolina;Honcharenko;1981-07-31;0.85;155617987;karolinahoncharenko356@onet.pl;0
2304;Maria;Wodzińska;1960-06-30;0.65;129156436;mariawodzińska877@wp.pl;0
2305;Amelia;Węglińska;1984-12-31;0.85;689937359;ameliawęglińska596@onet.pl;0
2306;Marianna;Matuła;1992-10-31;0.49;753964219;mariannamatuła700@wp.pl;1
2307;Blanka;Ciupa;1929-11-30;0.5;954633132;blankaciupa235@onet.pl;0
2308;Nikola;Nakonechna;1932-07-31;0.5;225750746;nikolanakonechna179@wp.pl;0
2309;Gabriela;Hajduga;1969-09-30;0.75;618506039;gabrielahajduga026@wp.pl;0
2310;Lena;Bartosińska;1940-04-30;0.5;957848537;lenabartosińska433@wp.pl;0
2311;Lilianna;Szczurowska;1958-08-31;0.65;330844091;liliannaszczurowska178@gmail.com;0
2312;Martyna;Wronowska;1988-07-31;0.9;335272095;martynawronowska443@wp.pl;0
2313;Michalina;Kulyk;1977-09-30;0.85;577843908;michalinakulyk012@gmail.com;0
2314;Nina;Gilewska;1998-10-31;0.49;371350906;ninagilewska935@onet.pl;1
2315;Pola;Solak;1997-05-31;0.49;494710354;polasolak223@wp.pl;1
2316;Liliana;Potrykus;1939-06-30;0.5;378530219;lilianapotrykus863@gmail.com;0
2317;Rozalia;Kijewska;1991-03-31;0.9;473439671;rozaliakijewska494@onet.pl;0
2318;Milena;Różańska;1982-04-30;0.85;555767184;milenaróżańska852@onet.pl;0
2319;Anastazja;Kusiak;2001-10-31;0.49;915176579;anastazjakusiak737@onet.pl;1
2320;Aurelia;Zaborska;1995-08-31;1.0;524417888;aureliazaborska645@wp.pl;0
2321;Kinga;Reszczyńska;1953-09-30;0.5;989978773;kingareszczyńska449@onet.pl;0
2322;Zuzanna;Michna;1980-12-31;0.85;807060651;zuzannamichna979@wp.pl;0
2323;Kinga;Kasprowicz;2006-05-31;1.0;211918079;kingakasprowicz467@gmail.com;0
2324;Weronika;Włodek;1940-12-31;0.5;573967727;weronikawłodek671@wp.pl;0
2325;Maria;Winiarz;1989-09-30;0.9;149488777;mariawiniarz412@onet.pl;0
2326;Eliza;Połomska;1943-05-31;0.5;621161197;elizapołomska961@gmail.com;0
2327;Jaśmina;Biniek;1991-02-28;0.9;325246125;jaśminabiniek746@gmail.com;0
2328;Łucja;Romanchuk;1974-09-30;0.75;379125767;łucjaromanchuk010@wp.pl;0
2329;Nadia;Szmigielska;1951-07-31;0.5;913418418;nadiaszmigielska823@gmail.com;0
2330;Adrianna;Pieczykolan;1944-11-30;0.5;660042851;adriannapieczykolan575@wp.pl;0
2331;Oliwia;Talar;1982-01-31;0.85;514045619;oliwiatalar927@onet.pl;0
2332;Alicja;Schab;1942-08-31;0.5;904424816;alicjaschab710@onet.pl;0
2333;Karolina;Bobowska;1946-09-30;0.5;613287790;karolinabobowska175@wp.pl;0
2334;Klara;Mrowińska;1969-10-31;0.75;228447960;klaramrowińska327@onet.pl;0
2335;Agata;Rębacz;2007-09-30;1.0;807780744;agatarębacz786@onet.pl;0
2336;Klara;Musialik;1949-04-30;0.5;189008250;klaramusialik290@gmail.com;0
2337;Michalina;Wawro;1957-06-30;0.65;683896159;michalinawawro419@gmail.com;0
2338;Kornelia;Kotkowska;1978-05-31;0.85;376945826;korneliakotkowska050@onet.pl;0
2339;Aleksandra;Turzyńska;1967-02-28;0.75;220538339;aleksandraturzyńska311@gmail.com;0
2340;Natalia;Rowińska;1949-07-31;0.5;800839639;nataliarowińska683@gmail.com;0
2341;Anastazja;Lazar;1952-07-31;0.5;779441738;anastazjalazar611@wp.pl;0
2342;Wiktoria;Wiejak;1979-12-31;0.85;261198128;wiktoriawiejak662@wp.pl;0
2343;Marianna;Piętak;1975-12-31;0.85;161919239;mariannapiętak318@gmail.com;0
2344;Martyna;Rak;1964-11-30;0.65;669434461;martynarak613@onet.pl;0
2345;Gaja;Kopacka;1965-12-31;0.75;561335012;gajakopacka476@wp.pl;0
2346;Alicja;Cichoń;1977-07-31;0.85;584903772;alicjacichoń821@wp.pl;0
2347;Lilianna;Kossowska;1951-04-30;0.5;136779683;liliannakossowska016@onet.pl;0
2348;Melania;Majewska;1974-01-31;0.75;454047812;melaniamajewska866@gmail.com;0
2349;Marianna;Jaromin;1979-05-31;0.85;896103506;mariannajaromin009@onet.pl;0
2350;Gabriela;Pietrucha;1988-01-31;0.9;285824710;gabrielapietrucha408@onet.pl;0
2351;Aleksandra;Łukaszczyk;2004-08-31;0.49;348767688;aleksandrałukaszczyk590@gmail.com;1
2352;Nela;Włoch;1960-08-31;0.65;923341143;nelawłoch814@gmail.com;0
2353;Helena;Wal;2006-01-31;1.0;797087217;helenawal766@gmail.com;0
2354;Aniela;Klymenko;1934-11-30;0.5;346421191;anielaklymenko289@onet.pl;0
2355;Hanna;Prusaczyk;1934-03-31;0.5;952367693;hannaprusaczyk625@gmail.com;0
2356;Róża;Jasik;1964-02-29;0.65;367216729;różajasik059@wp.pl;0
2357;Klara;Maciejewska;1935-09-30;0.5;746943916;klaramaciejewska430@wp.pl;0
2358;Alicja;Stelmaszyk;1930-01-31;0.5;214809641;alicjastelmaszyk862@onet.pl;0
2359;Weronika;Skrzek;1972-06-30;0.75;359553290;weronikaskrzek188@gmail.com;0
2360;Marcelina;Nowosielska;1968-12-31;0.75;794873351;marcelinanowosielska874@gmail.com;0
2361;Rozalia;Dura;1983-08-31;0.85;778423324;rozaliadura347@gmail.com;0
2362;Hanna;Rosołowska;1989-08-31;0.9;533377311;hannarosołowska322@onet.pl;0
2363;Gabriela;Stupak;1954-08-31;0.5;645565514;gabrielastupak132@gmail.com;0
2364;Maria;Groń;1941-10-31;0.5;861762956;mariagroń900@wp.pl;0
2365;Łucja;Zembrzuska;1962-08-31;0.65;121408338;łucjazembrzuska614@gmail.com;0
2366;Rozalia;Polus;1994-07-31;0.49;754036795;rozaliapolus837@gmail.com;1
2367;Eliza;Makowiecka;1955-05-31;0.65;270586496;elizamakowiecka663@onet.pl;0
2368;Pola;Polanowska;2003-08-31;0.49;701148210;polapolanowska657@wp.pl;1
2369;Liliana;Mańko;1934-01-31;0.5;186939633;lilianamańko329@wp.pl;0
2370;Karolina;Liashenko;1950-07-31;0.5;780186980;karolinaliashenko248@gmail.com;0
2371;Michalina;Szymkiewicz;1934-05-31;0.5;873819857;michalinaszymkiewicz491@wp.pl;0
2372;Gabriela;Olender;1934-09-30;0.5;506021216;gabrielaolender267@onet.pl;0
2373;Agata;Wnęk;1963-11-30;0.65;875480239;agatawnęk651@onet.pl;0
2374;Anna;Sobala;1991-05-31;0.9;112380469;annasobala212@wp.pl;0
2375;Eliza;Chrząszcz;1995-03-31;1.0;206375538;elizachrząszcz496@onet.pl;0
2376;Antonina;Sołtysiak;1989-03-31;0.9;798173367;antoninasołtysiak901@wp.pl;0
2377;Iga;Turowska;1942-11-30;0.5;784322072;igaturowska378@wp.pl;0
2378;Zuzanna;Woś;1927-05-31;0.5;552369203;zuzannawoś809@gmail.com;0
2379;Klara;Baranowska;1928-10-31;0.5;834835412;klarabaranowska581@wp.pl;0
2380;Aniela;Chuda;1967-06-30;0.75;648046370;anielachuda323@onet.pl;0
2381;Magdalena;Naumowicz;1926-12-31;0.5;531273317;magdalenanaumowicz753@gmail.com;0
2382;Natalia;Śpiewak;1967-01-31;0.75;947025726;nataliaśpiewak922@onet.pl;0
2383;Hanna;Suder;1928-02-29;0.5;883592928;hannasuder885@onet.pl;0
2384;Martyna;Drelich;1930-11-30;0.5;146266245;martynadrelich967@onet.pl;0
2385;Barbara;Jeżak;1927-12-31;0.5;202230902;barbarajeżak443@wp.pl;0
2386;Milena;Mishchenko;1967-10-31;0.75;452093021;milenamishchenko160@onet.pl;0
2387;Agata;Wilusz;1974-05-31;0.75;626775857;agatawilusz087@onet.pl;0
2388;Hanna;Gołda;1994-03-31;0.49;107993370;hannagołda971@onet.pl;1
2389;Łucja;Przywara;2001-03-31;0.49;431836835;łucjaprzywara008@gmail.com;1
2390;Michalina;Jurczyńska;1956-04-30;0.65;742622451;michalinajurczyńska052@onet.pl;0
2391;Alicja;Wesołowska;1973-05-31;0.75;820513910;alicjawesołowska028@wp.pl;0
2392;Eliza;Suwała;1974-08-31;0.75;176938688;elizasuwała037@wp.pl;0
2393;Maja;Palacz;1967-01-31;0.75;862720780;majapalacz034@onet.pl;0
2394;Anna;Zmuda;1994-01-31;0.9;153296386;annazmuda703@onet.pl;0
2395;Laura;Pawelczyk;1988-09-30;0.9;488063049;laurapawelczyk298@onet.pl;0
2396;Blanka;Gawrońska;1930-09-30;0.5;946747657;blankagawrońska439@wp.pl;0
2397;Wanda;Dybała;1941-03-31;0.5;984309686;wandadybała046@onet.pl;0
2398;Róża;Mężyk;1966-12-31;0.75;856742330;różamężyk309@gmail.com;0
2399;Marcelina;Skupińska;1928-03-31;0.5;377214012;marcelinaskupińska938@gmail.com;0
2400;Nadia;Kozłowska;1929-02-28;0.5;370834286;nadiakozłowska617@wp.pl;0
2401;Liliana;Kruczek;1987-09-30;0.9;220141978;lilianakruczek240@wp.pl;0
2402;Sara;Kreft;1961-06-30;0.65;572359116;sarakreft925@gmail.com;0
2403;Anna;Okoniewska;2005-04-30;1.0;864619021;annaokoniewska710@gmail.com;0
2404;Milena;Wyszomierska;1932-05-31;0.5;434318314;milenawyszomierska638@wp.pl;0
2405;Anastazja;Pieprzyk;2001-08-31;0.49;246736933;anastazjapieprzyk152@gmail.com;1
2406;Gaja;Mierzwa;2003-07-31;0.49;583012237;gajamierzwa552@wp.pl;1
2407;Gabriela;Franke;1985-04-30;0.9;233453735;gabrielafranke424@gmail.com;0
2408;Kinga;Bąkowska;2004-06-30;0.49;786853601;kingabąkowska805@wp.pl;1
2409;Lena;Rączkowska;1952-12-31;0.5;547431751;lenarączkowska754@wp.pl;0
2410;Antonina;Siwik;2002-08-31;1.0;882850038;antoninasiwik833@onet.pl;0
2411;Aniela;Skowronek;1949-03-31;0.5;875150941;anielaskowronek994@wp.pl;0
2412;Milena;Smoter;1970-06-30;0.75;972155294;milenasmoter506@gmail.com;0
2413;Laura;Nasiłowska;1988-08-31;0.9;271955474;lauranasiłowska442@onet.pl;0
2414;Nikola;Nakonieczna;1957-11-30;0.65;576493424;nikolanakonieczna005@gmail.com;0
2415;Rozalia;Kielak;1971-06-30;0.75;597439582;rozaliakielak913@wp.pl;0
2416;Gabriela;Białoń;1951-08-31;0.5;755542177;gabrielabiałoń692@onet.pl;0
2417;Aniela;Choińska;1996-02-29;0.49;321158583;anielachoińska225@onet.pl;1
2418;Iga;Stawicka;1967-01-31;0.75;594920495;igastawicka348@gmail.com;0
2419;Aniela;Sobczyk;1952-09-30;0.5;875855943;anielasobczyk769@onet.pl;0
2420;Gabriela;Tymoszuk;1930-02-28;0.5;229557772;gabrielatymoszuk603@wp.pl;0
2421;Iga;Gacek;1970-03-31;0.75;461481832;igagacek844@onet.pl;0
2422;Nikola;Knopik;1932-02-29;0.5;841318356;nikolaknopik113@onet.pl;0
2423;Maja;Gręda;1964-12-31;0.65;376647155;majagręda387@gmail.com;0
2424;Martyna;Bryła;1978-02-28;0.85;463485751;martynabryła594@wp.pl;0
2425;Lena;Karbowiak;1979-02-28;0.85;401976173;lenakarbowiak228@onet.pl;0
2426;Liwia;Ślusarska;2006-12-31;1.0;224688781;liwiaślusarska833@wp.pl;0
2427;Maja;Wawrzyńczak;2006-02-28;1.0;648513470;majawawrzyńczak428@onet.pl;0
2428;Łucja;Kowol;1968-12-31;0.75;776794632;łucjakowol010@onet.pl;0
2429;Zuzanna;Piskorek;1928-10-31;0.5;375588318;zuzannapiskorek597@gmail.com;0
2430;Helena;Bajorek;1934-08-31;0.5;249137032;helenabajorek297@onet.pl;0
2431;Magdalena;Sas;1930-01-31;0.5;165299102;magdalenasas789@gmail.com;0
2432;Kornelia;Kotkowska;1976-01-31;0.85;594544417;korneliakotkowska861@wp.pl;0
2433;Wiktoria;Kulawiak;1953-02-28;0.5;589077694;wiktoriakulawiak702@onet.pl;0
2434;Laura;Pietruczuk;1956-02-29;0.65;730051869;laurapietruczuk011@onet.pl;0
2435;Iga;Bednarczuk;1950-02-28;0.5;482548525;igabednarczuk458@gmail.com;0
2436;Gaja;Antosik;1977-06-30;0.85;651253337;gajaantosik168@gmail.com;0
2437;Jaśmina;Demchuk;1969-02-28;0.75;813536274;jaśminademchuk926@onet.pl;0
2438;Matylda;Dybek;1934-04-30;0.5;372267638;matyldadybek673@gmail.com;0
2439;Agata;Szumowska;1960-07-31;0.65;550113120;agataszumowska524@onet.pl;0
2440;Rozalia;Żygadło;1982-10-31;0.85;879398057;rozaliażygadło170@gmail.com;0
2441;Hanna;Burda;2000-11-30;0.49;294025115;hannaburda690@gmail.com;1
2442;Lilianna;Majcherczyk;1979-06-30;0.85;962446377;liliannamajcherczyk380@onet.pl;0
2443;Martyna;Grochala;2007-07-31;1.0;843272884;martynagrochala113@wp.pl;0
2444;Jagoda;Piasecka;1934-12-31;0.5;119419562;jagodapiasecka443@gmail.com;0
2445;Adrianna;Pytlik;1929-09-30;0.5;633431629;adriannapytlik785@onet.pl;0
2446;Nadia;Dudkiewicz;1968-11-30;0.75;558705321;nadiadudkiewicz599@onet.pl;0
2447;Matylda;Kułak;1947-09-30;0.5;645515715;matyldakułak164@onet.pl;0
2448;Adrianna;Zadroga;2005-06-30;1.0;445608573;adriannazadroga880@onet.pl;0
2449;Antonina;Pawluk;1986-04-30;0.9;595705996;antoninapawluk519@onet.pl;0
2450;Melania;Bieńkowska;1970-10-31;0.75;117306468;melaniabieńkowska544@onet.pl;0
2451;Pola;Grot;1939-11-30;0.5;235640007;polagrot509@wp.pl;0
2452;Blanka;Kurkiewicz;1985-04-30;0.9;658404185;blankakurkiewicz002@gmail.com;0
2453;Aurelia;Kawałko;1992-09-30;0.9;641981777;aureliakawałko964@gmail.com;0
2454;Aleksandra;Przybylska;1990-10-31;0.9;656933306;aleksandraprzybylska448@wp.pl;0
2455;Helena;Olczyk;1997-03-31;0.49;218662857;helenaolczyk244@wp.pl;1
2456;Łucja;Kulak;1968-12-31;0.75;865892532;łucjakulak079@onet.pl;0
2457;Lena;Rusnak;1956-05-31;0.65;365132726;lenarusnak722@gmail.com;0
2458;Liwia;Głuchowska;1993-10-31;0.9;151543746;liwiagłuchowska052@gmail.com;0
2459;Jaśmina;Łazowska;1953-03-31;0.5;575377021;jaśminałazowska704@gmail.com;0
2460;Marcelina;Ludwikowska;1990-09-30;0.9;169562667;marcelinaludwikowska446@gmail.com;0
2461;Gaja;Wójtowicz;1940-12-31;0.5;328118097;gajawójtowicz221@onet.pl;0
2462;Wiktoria;Kobylarz;1943-04-30;0.5;753537514;wiktoriakobylarz281@wp.pl;0
2463;Matylda;Lasecka;1964-04-30;0.65;431804993;matyldalasecka527@onet.pl;0
2464;Helena;Grodzka;1928-11-30;0.5;564113379;helenagrodzka342@onet.pl;0
2465;Mia;Sobek;1965-02-28;0.75;756446669;miasobek705@gmail.com;0
2466;Milena;Malina;1956-01-31;0.65;266948583;milenamalina371@onet.pl;0
2467;Milena;Przybycień;2002-03-31;0.49;732122161;milenaprzybycień529@wp.pl;1
2468;Alicja;Adamczyk;1931-02-28;0.5;506867229;alicjaadamczyk824@gmail.com;0
2469;Wiktoria;Grzonka;1936-12-31;0.5;787444495;wiktoriagrzonka797@onet.pl;0
2470;Kaja;Orzechowska;1963-07-31;0.65;362833069;kajaorzechowska744@onet.pl;0
2471;Melania;Sulowska;1982-09-30;0.85;922080868;melaniasulowska865@wp.pl;0
2472;Marianna;Pęcak;1954-12-31;0.5;853012076;mariannapęcak306@gmail.com;0
2473;Anastazja;Chwałek;1957-03-31;0.65;714246029;anastazjachwałek154@gmail.com;0
2474;Sara;Nesterenko;1928-11-30;0.5;265945140;saranesterenko771@onet.pl;0
2475;Antonina;Matera;1956-09-30;0.65;719956868;antoninamatera494@gmail.com;0
2476;Lena;Nguyễn;1928-04-30;0.5;159546053;lenanguyễn510@wp.pl;0
2477;Emilia;Łakomska;1965-12-31;0.75;805617163;emiliałakomska796@gmail.com;0
2478;Marcelina;Linek;1974-06-30;0.75;736386490;marcelinalinek360@onet.pl;0
2479;Matylda;Jakóbczyk;1993-05-31;0.9;189650614;matyldajakóbczyk723@onet.pl;0
2480;Oliwia;Szewc;2007-12-31;1.0;139821704;oliwiaszewc825@onet.pl;0
2481;Natalia;Dygas;1943-01-31;0.5;200203898;nataliadygas294@wp.pl;0
2482;Kaja;Ziobro;1940-12-31;0.5;496825128;kajaziobro213@onet.pl;0
2483;Blanka;Karolewska;1931-06-30;0.5;833945472;blankakarolewska721@onet.pl;0
2484;Hanna;Sitko;2007-08-31;1.0;284050440;hannasitko209@gmail.com;0
2485;Michalina;Bernaciak;1928-05-31;0.5;855248845;michalinabernaciak703@wp.pl;0
2486;Rozalia;Paprocka;1940-11-30;0.5;465605605;rozaliapaprocka554@gmail.com;0
2487;Julia;Matysek;1973-08-31;0.75;499304247;juliamatysek230@wp.pl;0
2488;Magdalena;Płaczek;1926-07-31;0.5;810544688;magdalenapłaczek181@gmail.com;0
2489;Nikola;Cesarz;1950-03-31;0.5;633583675;nikolacesarz427@gmail.com;0
2490;Antonina;Kosicka;1962-11-30;0.65;183863975;antoninakosicka026@gmail.com;0
2491;Emilia;Cymerman;1933-12-31;0.5;165631945;emiliacymerman356@gmail.com;0
2492;Marcelina;Płaza;1953-10-31;0.5;704560742;marcelinapłaza276@gmail.com;0
2493;Anna;Szlendak;1984-03-31;0.85;444354161;annaszlendak635@onet.pl;0
2494;Weronika;Wosik;1972-10-31;0.75;202405265;weronikawosik661@gmail.com;0
2495;Kornelia;Olechowska;1978-12-31;0.85;552728539;korneliaolechowska298@gmail.com;0
2496;Nikola;Brożek;1982-06-30;0.85;826741193;nikolabrożek454@gmail.com;0
2497;Martyna;Marcinkiewicz;1984-02-29;0.85;436120136;martynamarcinkiewicz644@wp.pl;0
2498;Klara;Sudoł;1943-01-31;0.5;596191433;klarasudoł384@gmail.com;0
2499;Liwia;Sobol;1988-11-30;0.9;871327052;liwiasobol573@wp.pl;0
2500;Róża;Szczęśniak;1970-07-31;0.75;751639991;różaszczęśniak630@onet.pl;0
2501;Martyna;Konopińska;1972-06-30;0.75;798651179;martynakonopińska913@gmail.com;0
2502;Alicja;Zawisza;1976-09-30;0.85;975558234;alicjazawisza793@onet.pl;0
2503;Kinga;Zawiła;1965-03-31;0.75;441670116;kingazawiła114@gmail.com;0
2504;Aurelia;Jeznach;2007-09-30;1.0;220254034;aureliajeznach535@onet.pl;0
2505;Karolina;Chmielewska;1939-03-31;0.5;766236708;karolinachmielewska093@onet.pl;0
2506;Kinga;Solecka;1944-05-31;0.5;996107461;kingasolecka241@gmail.com;0
2507;Matylda;Wąsowicz;1939-10-31;0.5;614018338;matyldawąsowicz710@wp.pl;0
2508;Laura;Pietrzak;1967-07-31;0.75;590696047;laurapietrzak484@onet.pl;0
2509;Aurelia;Sosińska;1945-05-31;0.5;720538971;aureliasosińska236@wp.pl;0
2510;Liliana;Kras;1947-02-28;0.5;964545860;lilianakras809@onet.pl;0
2511;Julia;Gostkowska;1940-12-31;0.5;122755083;juliagostkowska230@wp.pl;0
2512;Wiktoria;Braun;1978-09-30;0.85;372819523;wiktoriabraun632@wp.pl;0
2513;Karolina;Machała;1959-02-28;0.65;707665900;karolinamachała809@onet.pl;0
2514;Maja;Stopyra;1983-10-31;0.85;154038365;majastopyra501@onet.pl;0
2515;Liwia;Ćwiek;1952-01-31;0.5;576969539;liwiaćwiek837@onet.pl;0
2516;Lilianna;Tarczyńska;1934-06-30;0.5;166935639;liliannatarczyńska829@onet.pl;0
2517;Maja;Olszowy;1929-10-31;0.5;983841608;majaolszowy641@gmail.com;0
2518;Michalina;Makówka;1985-03-31;0.9;703282699;michalinamakówka646@gmail.com;0
2519;Melania;Kaczorek;2002-04-30;0.49;958233835;melaniakaczorek673@onet.pl;1
2520;Oliwia;Brol;1985-10-31;0.9;544319220;oliwiabrol709@wp.pl;0
2521;Kinga;Rynkiewicz;1939-03-31;0.5;888620868;kingarynkiewicz095@wp.pl;0
2522;Anna;Winiarczyk;1986-07-31;0.9;210830213;annawiniarczyk530@gmail.com;0
2523;Aurelia;Tkachenko;1995-05-31;0.49;474747116;aureliatkachenko031@wp.pl;1
2524;Laura;Jaczewska;1974-01-31;0.75;816607382;laurajaczewska010@gmail.com;0
2525;Mia;Berezowska;1954-10-31;0.5;375396622;miaberezowska538@onet.pl;0
2526;Nela;Kisielewska;1981-09-30;0.85;944126995;nelakisielewska063@wp.pl;0
2527;Gabriela;Miś;1989-03-31;0.9;516511636;gabrielamiś971@wp.pl;0
2528;Barbara;Wojtysiak;2003-09-30;0.49;558274709;barbarawojtysiak302@wp.pl;1
2529;Marianna;Rabiega;1979-03-31;0.85;645190645;mariannarabiega017@onet.pl;0
2530;Agata;Kielar;1994-08-31;0.9;145083521;agatakielar402@wp.pl;0
2531;Laura;Szustak;1942-10-31;0.5;118853290;lauraszustak647@gmail.com;0
2532;Adrianna;Krasoń;1981-08-31;0.85;834764807;adriannakrasoń855@onet.pl;0
2533;Liwia;Tutaj;1941-12-31;0.5;454100724;liwiatutaj659@onet.pl;0
2534;Marianna;Mykhailova;1989-06-30;0.9;236074491;mariannamykhailova055@wp.pl;0
2535;Alicja;Lewińska;1953-04-30;0.5;292883364;alicjalewińska707@gmail.com;0
2536;Julia;Kurzawska;1950-09-30;0.5;481670192;juliakurzawska504@wp.pl;0
2537;Gabriela;Palka;1954-12-31;0.5;754935952;gabrielapalka319@onet.pl;0
