id_osoby_bliskiej;imie;nazwisko;numer_telefonu;adres_email
1268;POLA;MALAK;302944460;polamalak413@wp.pl
1269;TYMON;GIERCZAK;781299011;tymongierczak885@gmail.com
1270;IGA;URBAŚ;771089982;igaurbaś274@onet.pl
1271;AGATA;GDANIEC;928557005;agatagdaniec885@gmail.com
1272;ALICJA;DOŁĘGA;529956066;alicjadołęga617@onet.pl
1273;DANIEL;MALESZEWSKI;550607084;danielmaleszewski093@gmail.com
1274;HENRYK;ZAITSEV;885365791;henrykzaitsev747@wp.pl
1275;JÓZEF;AMBROŻY;588501623;józefambroży292@wp.pl
1276;JAKUB;KRYGIER;296902486;jakubkrygier382@gmail.com
1277;MATEUSZ;STOLARZ;691514477;mateuszstolarz062@onet.pl
1278;CEZARY;POLAK;711603835;cezarypolak770@onet.pl
1279;KAZIMIERZ;ZAKRZEWSKI;116767744;kazimierzzakrzewski107@wp.pl
1280;NIKOLA;KOZANECKA;285270417;nikolakozanecka603@onet.pl
1281;MARIA;BRYŚ;123835449;mariabryś074@wp.pl
1282;OSKAR;CIOCH;646624532;oskarcioch328@onet.pl
1283;MACIEJ;LEŚNIEWICZ;294295995;maciejleśniewicz000@wp.pl
1284;MIA;OLESIAK;353595431;miaolesiak834@gmail.com
1285;OLIWIA;MROCZEK;399033718;oliwiamroczek645@wp.pl
1286;MIŁOSZ;DĄBROWA;757023411;miłoszdąbrowa925@gmail.com
1287;ANIELA;JUDA;478832612;anielajuda233@onet.pl
1288;AMELIA;BARSZCZ;177525460;ameliabarszcz610@onet.pl
1289;KSAWERY;PIENIĄŻEK;759256122;ksawerypieniążek730@wp.pl
1290;HANNA;PIETRYGA;375143650;hannapietryga038@onet.pl
1291;MARIANNA;SZCZEŚNIAK;676489379;mariannaszcześniak256@onet.pl
1292;LENA;NAHORNA;702833114;lenanahorna811@wp.pl
1293;ZUZANNA;GNIAZDOWSKA;595503374;zuzannagniazdowska357@onet.pl
1294;ROZALIA;WIERZCHOWSKA;308648020;rozaliawierzchowska770@gmail.com
1295;KRZYSZTOF;PŁÓCIENNIK;900321343;krzysztofpłóciennik007@gmail.com
1296;LAURA;MOCEK;163234449;lauramocek799@wp.pl
1297;ANTONINA;MELLER;131821057;antoninameller052@onet.pl
1298;ANTONINA;SZYMKIEWICZ;112757842;antoninaszymkiewicz537@gmail.com
1299;MAKSYMILIAN;JACHIMOWICZ;924232364;maksymilianjachimowicz278@gmail.com
1300;BORYS;STRZAŁKA;790705407;borysstrzałka772@onet.pl
1301;JAKUB;ŁYSZCZARZ;469194615;jakubłyszczarz416@wp.pl
1302;HENRYK;DUŚ;120589879;henrykduś166@gmail.com
1303;ZUZANNA;FIGARSKA;887789053;zuzannafigarska772@onet.pl
1304;WANDA;DEMCHUK;284247828;wandademchuk812@wp.pl
1305;NATAN;RECZEK;281924092;natanreczek987@onet.pl
1306;ALEKSANDER;RAJEWSKI;540309005;aleksanderrajewski499@wp.pl
1307;TYMON;KRAJNIK;352729153;tymonkrajnik251@gmail.com
1308;BRUNO;BUDZIAK;159066014;brunobudziak504@wp.pl
1309;KAZIMIERZ;JEŻAK;356900817;kazimierzjeżak721@onet.pl
1310;AURELIA;BŁASZAK;342246441;aureliabłaszak504@wp.pl
1311;MELANIA;PRUSZKOWSKA;392535568;melaniapruszkowska006@onet.pl
1312;MACIEJ;MIARKA;114500931;maciejmiarka013@gmail.com
1313;GABRIELA;BARTOSIK;313306278;gabrielabartosik226@wp.pl
1314;KLARA;BĘBEN;154978221;klarabęben499@wp.pl
1315;NATALIA;CZYŻ;739974075;nataliaczyż148@onet.pl
1316;ALEKSANDRA;MOCZULSKA;525580562;aleksandramoczulska616@wp.pl
1317;MARIANNA;PYTLIK;295770452;mariannapytlik832@gmail.com
1318;KAROL;SZYMALA;530923957;karolszymala000@onet.pl
1319;BARBARA;OCHOCKA;544504036;barbaraochocka362@onet.pl
1320;TADEUSZ;GŁAZ;545138876;tadeuszgłaz672@gmail.com
1321;IGOR;MATYJA;550638921;igormatyja624@gmail.com
1322;KAMIL;CHRAPEK;219976433;kamilchrapek308@onet.pl
1323;KAJETAN;KUBERSKI;338858600;kajetankuberski568@gmail.com
1324;WIKTORIA;STOLARCZYK;839681124;wiktoriastolarczyk056@gmail.com
1325;ALICJA;RADKIEWICZ;358106867;alicjaradkiewicz554@gmail.com
1326;BORYS;PASTWA;154828781;boryspastwa265@gmail.com
1327;TOMASZ;KUS;409124216;tomaszkus899@wp.pl
1328;LILIANA;STAWIARZ;262612438;lilianastawiarz573@wp.pl
1329;DOMINIK;RODZIEWICZ;936908523;dominikrodziewicz468@wp.pl
1330;NATAN;KROGULEC;861036758;natankrogulec873@gmail.com
1331;TADEUSZ;JANOTA;200160835;tadeuszjanota047@gmail.com
1332;KAJA;WIERZBOWSKA;539821762;kajawierzbowska135@onet.pl
1333;GABRIELA;KLOCEK;782325217;gabrielaklocek803@onet.pl
1334;PAWEŁ;WALASZEK;386166853;pawełwalaszek950@wp.pl
1335;MAKSYMILIAN;RUTECKI;757583929;maksymilianrutecki474@wp.pl
1336;NATAN;DOMINIK;544624902;natandominik562@gmail.com
1337;GABRIELA;ŁUCKA;498700525;gabrielałucka616@onet.pl
1338;LAURA;SLOBODIAN;805922420;lauraslobodian211@wp.pl
1339;FABIAN;GRODZICKI;716888634;fabiangrodzicki939@onet.pl
1340;MARCEL;CIEŚLA;647675686;marcelcieśla885@wp.pl
1341;TADEUSZ;MARCINKIEWICZ;594327971;tadeuszmarcinkiewicz872@onet.pl
1342;KAJETAN;WALA;563599892;kajetanwala556@onet.pl
1343;NIKODEM;SOBIECKI;145378830;nikodemsobiecki417@gmail.com
1344;JULIAN;SZAREK;215119367;julianszarek469@onet.pl
1345;MIŁOSZ;DAMPC;194531703;miłoszdampc530@wp.pl
1346;GABRIELA;KOSZYK;236735167;gabrielakoszyk703@wp.pl
1347;MAGDALENA;PAVLIUK;266284899;magdalenapavliuk208@onet.pl
1348;JULIAN;PŁUSA;779643010;julianpłusa533@gmail.com
1349;DOMINIK;SZCZEPANKIEWICZ;406199182;dominikszczepankiewicz551@wp.pl
1350;NIKOLA;HETMAN;120608122;nikolahetman505@wp.pl
1351;BLANKA;SZURA;993017270;blankaszura565@onet.pl
1352;KLARA;JELIŃSKA;939917870;klarajelińska900@wp.pl
1353;KRZYSZTOF;FURMAŃCZYK;356405053;krzysztoffurmańczyk715@onet.pl
1354;MACIEJ;SĘDZIAK;703675670;maciejsędziak995@wp.pl
1355;TOMASZ;SKALSKI;939928350;tomaszskalski176@onet.pl
1356;PAWEŁ;PISZCZEK;589316862;pawełpiszczek567@gmail.com
1357;JAN;JĘDRYKA;110904245;janjędryka395@wp.pl
1358;ALICJA;POPRAWA;539629515;alicjapoprawa691@onet.pl
1359;JULIAN;PRUSAK;386570110;julianprusak224@onet.pl
1360;MATEUSZ;DMOCHOWSKI;520059639;mateuszdmochowski946@onet.pl
1361;MARIA;WASIELEWSKA;641828102;mariawasielewska688@onet.pl
1362;ALICJA;ZIĘBA;561453815;alicjazięba905@wp.pl
1363;HELENA;KIEŁB;379253581;helenakiełb039@gmail.com
1364;OLIWIA;RAKOWSKA;293030514;oliwiarakowska628@onet.pl
1365;AURELIA;GRODECKA;952215834;aureliagrodecka738@gmail.com
1366;KAROLINA;ZAMORSKA;266358868;karolinazamorska496@wp.pl
1367;MAJA;MIKOŁAJCZUK;496273683;majamikołajczuk605@onet.pl
1368;KAROLINA;KOŁODZIEJ;918020626;karolinakołodziej969@gmail.com
1369;AMELIA;SIWY;361313347;ameliasiwy153@onet.pl
1370;CEZARY;KIJEWSKI;653172973;cezarykijewski857@wp.pl
1371;MACIEJ;KOŹMIŃSKI;653270248;maciejkoźmiński157@wp.pl
1372;JÓZEF;KOWALCZUK;662140695;józefkowalczuk905@onet.pl
1373;MICHAŁ;BŁASZKOWSKI;569457653;michałbłaszkowski404@onet.pl
1374;AURELIA;MAŚLANKA;825819240;aureliamaślanka100@gmail.com
1375;TEODOR;GROCHALA;230478161;teodorgrochala187@gmail.com
1376;MIŁOSZ;SOSIŃSKI;293264007;miłoszsosiński659@gmail.com
1377;SARA;WOŁOWICZ;928534002;sarawołowicz779@onet.pl
1378;NIKOLA;STASZCZYK;996891464;nikolastaszczyk847@wp.pl
1379;HANNA;ŻELAZKO;800815684;hannażelazko864@onet.pl
1380;ADRIANNA;POSTEK;588750192;adriannapostek966@onet.pl
1381;JULIA;KSIĘŻOPOLSKA;410374755;juliaksiężopolska193@onet.pl
1382;KINGA;KUCIA;208898701;kingakucia586@onet.pl
1383;ALAN;KMIECIK;743362594;alankmiecik957@onet.pl
1384;POLA;MACIEJAK;226936540;polamaciejak797@wp.pl
1385;KRZYSZTOF;BACZEWSKI;473550906;krzysztofbaczewski232@onet.pl
1386;WERONIKA;KONKOL;778684114;weronikakonkol736@onet.pl
1387;MACIEJ;BRZOZOWSKI;529232103;maciejbrzozowski832@onet.pl
1388;MATYLDA;KOMENDA;416304114;matyldakomenda879@onet.pl
1389;ANTONINA;WIEJAK;436317863;antoninawiejak212@gmail.com
1390;LIWIA;STANIK;700045112;liwiastanik611@onet.pl
1391;MICHALINA;PARUZEL;849307530;michalinaparuzel719@wp.pl
1392;NELA;FRANK;532179535;nelafrank136@wp.pl
1393;LAURA;HOLUB;830683227;lauraholub934@wp.pl
1394;MIA;JAROSZ;655376692;miajarosz515@gmail.com
1395;ALICJA;KOTKOWSKA;213248348;alicjakotkowska162@gmail.com
1396;BARTŁOMIEJ;ŁUSZCZYŃSKI;602924918;bartłomiejłuszczyński649@onet.pl
1397;SZYMON;WOŹNICZKA;206665545;szymonwoźniczka416@wp.pl
1398;WOJCIECH;ZIMA;498798902;wojciechzima683@gmail.com
1399;ALEKSANDRA;ŁOBODA;785414992;aleksandrałoboda067@gmail.com
1400;ANTONI;CZAPLIŃSKI;699569906;antoniczapliński675@onet.pl
1401;HANNA;KUŚMIERCZYK;386036666;hannakuśmierczyk800@gmail.com
1402;FABIAN;SWOBODA;394387046;fabianswoboda627@wp.pl
1403;KAROLINA;KUZNETSOVA;480565396;karolinakuznetsova131@gmail.com
1404;POLA;BARTKOWIAK;738573390;polabartkowiak647@onet.pl
1405;POLA;RAŚ;943891568;polaraś478@gmail.com
1406;DANIEL;ZDANOWICZ;729959059;danielzdanowicz150@gmail.com
1407;NADIA;ŚWIERCZEK;175636346;nadiaświerczek226@gmail.com
1408;GABRIEL;PONIKOWSKI;789850097;gabrielponikowski804@wp.pl
1409;MARK;KRUCZKOWSKI;864672715;markkruczkowski105@wp.pl
1410;BARTOSZ;PRZYGODZKI;229109586;bartoszprzygodzki376@gmail.com
1411;BRUNO;DUMA;793929245;brunoduma642@onet.pl
1412;NATAN;STAWIARSKI;331729578;natanstawiarski326@wp.pl
1413;MAJA;OKUNIEWSKA;242902597;majaokuniewska161@gmail.com
1414;KSAWERY;IZYDORCZYK;360870103;ksaweryizydorczyk099@gmail.com
1415;KAZIMIERZ;ŻOCHOWSKI;586300846;kazimierzżochowski917@gmail.com
1416;KAJETAN;HANDZLIK;760218604;kajetanhandzlik967@wp.pl
1417;WIKTORIA;RUSZKOWSKA;362581511;wiktoriaruszkowska314@gmail.com
1418;STANISŁAW;POLACZEK;940658900;stanisławpolaczek339@onet.pl
1419;EMILIA;STOJEK;951318714;emiliastojek608@wp.pl
1420;OLIWIA;MATEJA;796425008;oliwiamateja124@onet.pl
1421;ANNA;ANTONIUK;831228508;annaantoniuk678@wp.pl
1422;MARTYNA;GOŚCINIAK;789120697;martynagościniak327@gmail.com
1423;ALAN;TURSKI;734674410;alanturski260@onet.pl
1424;TYMOTEUSZ;JASTRZĘBSKI;389555407;tymoteuszjastrzębski213@wp.pl
1425;MARCELINA;SERHIIENKO;939142609;marcelinaserhiienko620@gmail.com
1426;ANIELA;TURSKA;432729333;anielaturska765@onet.pl
1427;MILAN;ROMANEK;655736695;milanromanek783@gmail.com
1428;KSAWERY;POLAKOWSKI;704824411;ksawerypolakowski802@onet.pl
1429;MACIEJ;TĘCZA;728004187;maciejtęcza054@onet.pl
1430;MAGDALENA;NIEDBAŁA;738059069;magdalenaniedbała850@onet.pl
1431;TYMOTEUSZ;GRABAREK;899614680;tymoteuszgrabarek274@wp.pl
1432;OLIWIER;CIECHANOWSKI;893564114;oliwierciechanowski212@wp.pl
1433;KSAWERY;WIERZBIŃSKI;530900729;ksawerywierzbiński570@gmail.com
1434;WOJCIECH;KUŹMICKI;160881077;wojciechkuźmicki264@wp.pl
1435;JAKUB;WOJDAK;900629426;jakubwojdak721@gmail.com
1436;NINA;BLOK;473690126;ninablok619@gmail.com
1437;WIKTOR;KRAWIEC;785462090;wiktorkrawiec023@gmail.com
1438;ADAM;POLOWCZYK;197645807;adampolowczyk434@onet.pl
1439;DOMINIK;WÓJCIKOWSKI;487814761;dominikwójcikowski172@gmail.com
1440;BLANKA;KOWOLIK;234227207;blankakowolik785@gmail.com
1441;ŁUCJA;MYKHAILENKO;214314645;łucjamykhailenko518@wp.pl
1442;MICHAŁ;TABAKA;790835599;michałtabaka030@onet.pl
1443;FILIP;YURCHENKO;768746910;filipyurchenko002@onet.pl
1444;MELANIA;ANDRZEJEWSKA;342660089;melaniaandrzejewska473@onet.pl
1445;MATYLDA;KARKOSZKA;261315346;matyldakarkoszka324@gmail.com
1446;ALEKSANDER;ŚWIERCZ;648319553;aleksanderświercz483@onet.pl
1447;ALEKSANDRA;OLEJNICZAK;758595654;aleksandraolejniczak448@onet.pl
1448;GABRIELA;MARKS;490499236;gabrielamarks198@onet.pl
1449;RÓŻA;POPOWSKA;826065421;różapopowska447@gmail.com
1450;WIKTORIA;PODGÓRSKA;427144835;wiktoriapodgórska279@onet.pl
1451;ALAN;BRODOWSKI;710287285;alanbrodowski134@wp.pl
1452;BARTOSZ;PAWLICKI;536122919;bartoszpawlicki983@wp.pl
1453;JAN;STRZYŻ;956231398;janstrzyż030@wp.pl
1454;NIKOLA;KROGULEC;876378864;nikolakrogulec981@gmail.com
1455;CEZARY;LIZAK;171793360;cezarylizak020@onet.pl
1456;ANTONI;MARUSZEWSKI;919573087;antonimaruszewski114@onet.pl
1457;WANDA;ZYŚK;795197586;wandazyśk810@gmail.com
1458;NATALIA;SZABELSKA;212198762;nataliaszabelska761@wp.pl
1459;ALEKSANDER;KUSY;332166149;aleksanderkusy345@onet.pl
1460;MARTYNA;OŁDAKOWSKA;970629516;martynaołdakowska379@onet.pl
1461;ŁUCJA;PAWLACZYK;103936176;łucjapawlaczyk235@gmail.com
1462;BARTOSZ;CURYŁO;515777371;bartoszcuryło993@gmail.com
1463;TADEUSZ;KOŚCIELNIAK;488512174;tadeuszkościelniak169@wp.pl
1464;KACPER;MARYNIAK;621577346;kacpermaryniak058@wp.pl
1465;LILIANA;MAKOWSKA;499755224;lilianamakowska454@wp.pl
1466;MILAN;PAC;122007711;milanpac856@wp.pl
1467;EMILIA;MODRZEJEWSKA;925672313;emiliamodrzejewska024@gmail.com
1468;ŁUCJA;STRZELCZYK;214747542;łucjastrzelczyk311@gmail.com
1469;MARK;SZYMIK;272923218;markszymik291@gmail.com
1470;ALICJA;HOJKA;307217714;alicjahojka732@gmail.com
1471;KSAWERY;FIJOŁEK;794800943;ksaweryfijołek320@gmail.com
1472;ROZALIA;IWIŃSKA;468412443;rozaliaiwińska275@wp.pl
1473;ANASTAZJA;WAŁACH;555797471;anastazjawałach070@wp.pl
1474;KINGA;RYBAK;718101669;kingarybak989@wp.pl
1475;STANISŁAW;RACZEK;531254044;stanisławraczek370@wp.pl
1476;WOJCIECH;OZGA;295549800;wojciechozga099@onet.pl
1477;MARCELINA;WODNICKA;583171997;marcelinawodnicka248@onet.pl
1478;TEODOR;SURMA;577734180;teodorsurma083@wp.pl
1479;POLA;BĘBEN;917270903;polabęben164@wp.pl
1480;MATEUSZ;KUŹMA;778693010;mateuszkuźma696@onet.pl
1481;FILIP;MORAWSKI;944862528;filipmorawski286@onet.pl
1482;POLA;KOSIOREK;542170906;polakosiorek910@wp.pl
1483;KLARA;KOVALENKO;571639184;klarakovalenko063@gmail.com
1484;KAROLINA;TYMOSZUK;617775788;karolinatymoszuk923@onet.pl
1485;AMELIA;JĘDRAS;841932538;ameliajędras597@gmail.com
1486;KUBA;MIŁOSZ;182768476;kubamiłosz889@wp.pl
1487;GABRIEL;LANGA;439225224;gabriellanga724@onet.pl
1488;KORNELIA;PAPUGA;824564881;korneliapapuga162@onet.pl
1489;TYMOTEUSZ;DERA;979099921;tymoteuszdera935@onet.pl
1490;ANNA;KUŹNIAR;124720889;annakuźniar709@onet.pl
1491;DAWID;GŁOWALA;658380739;dawidgłowala253@onet.pl
1492;LILIANA;WITOWSKA;543756992;lilianawitowska281@wp.pl
1493;RÓŻA;KLIM;728859431;różaklim656@onet.pl
1494;MAKSYMILIAN;POTOCKI;688982178;maksymilianpotocki587@onet.pl
1495;BLANKA;PIECHNIK;858620427;blankapiechnik261@onet.pl
1496;AMELIA;POPRAWSKA;103733247;ameliapoprawska904@wp.pl
1497;KLARA;TYMOSHENKO;488437915;klaratymoshenko807@gmail.com
1498;BORYS;KUŹNIAR;801174068;boryskuźniar507@gmail.com
1499;JAŚMINA;WALCZYK;591522127;jaśminawalczyk240@gmail.com
1500;MIŁOSZ;ŁACH;104650387;miłoszłach144@gmail.com
1501;AURELIA;SPRINGER;582794319;aureliaspringer824@gmail.com
1502;RÓŻA;ROBAK;567499438;różarobak718@gmail.com
1503;JULIAN;ĆWIK;648981960;julianćwik245@onet.pl
1504;GAJA;BIELEC;306660943;gajabielec726@gmail.com
1505;MICHALINA;ADLER;956464535;michalinaadler725@onet.pl
1506;ALEKSANDRA;IGNASZAK;992795181;aleksandraignaszak999@wp.pl
1507;LAURA;BIELAŃSKA;801441855;laurabielańska595@onet.pl
1508;ANTONINA;ŁAGODA;819554356;antoninałagoda514@onet.pl
1509;STANISŁAW;WIŚNIOWSKI;524015467;stanisławwiśniowski860@onet.pl
1510;MARCELINA;MICHALEC;580556308;marcelinamichalec248@wp.pl
1511;OLIWIA;BRAUN;484484079;oliwiabraun520@onet.pl
1512;ALAN;WITOWSKI;316698583;alanwitowski813@onet.pl
1513;MARIA;POŁEĆ;725657898;mariapołeć324@onet.pl
1514;DOMINIK;RÓŻAŃSKI;660563214;dominikróżański300@gmail.com
1515;LILIANA;DURKA;499310311;lilianadurka169@wp.pl
1516;PAWEŁ;JADACH;646376364;pawełjadach465@gmail.com
1517;KLARA;STAROWICZ;235864635;klarastarowicz968@gmail.com
1518;WERONIKA;KARPIEL;916108006;weronikakarpiel220@gmail.com
1519;KAJETAN;FIGURA;214023657;kajetanfigura549@wp.pl
1520;KLARA;MAJEWSKA;809604489;klaramajewska211@onet.pl
1521;ANASTAZJA;PAŁUBICKA;735284728;anastazjapałubicka062@gmail.com
1522;SARA;RODZIK;288101024;sararodzik261@onet.pl
1523;MIKOŁAJ;BRZOZA;323506510;mikołajbrzoza583@wp.pl
1524;LAURA;TRAN;364235920;lauratran497@gmail.com
1525;ANTONINA;SZMIGIEL;513735863;antoninaszmigiel611@wp.pl
1526;HELENA;BABIARZ;442656966;helenababiarz371@gmail.com
1527;LIWIA;WĄTOR;340525740;liwiawątor327@wp.pl
1528;JAGODA;PINDEL;849728286;jagodapindel669@gmail.com
1529;AGATA;MUSIAŁOWSKA;946752928;agatamusiałowska937@gmail.com
1530;ALAN;MAGIERA;861371767;alanmagiera600@wp.pl
1531;OSKAR;WOJTASIAK;666440750;oskarwojtasiak124@gmail.com
1532;KAJA;RADZKA;907637919;kajaradzka810@wp.pl
1533;NIKODEM;BORUCH;353628143;nikodemboruch696@gmail.com
1534;WITOLD;DZIURZYŃSKI;952094263;witolddziurzyński335@onet.pl
1535;KAJETAN;SAKOWICZ;194137643;kajetansakowicz397@wp.pl
1536;LILIANA;JUCHA;716039934;lilianajucha423@wp.pl
1537;ZOFIA;WOJTKOWSKA;130131544;zofiawojtkowska742@onet.pl
1538;TADEUSZ;SZOZDA;606289992;tadeuszszozda384@onet.pl
1539;MIŁOSZ;WACŁAWIK;386489969;miłoszwacławik708@wp.pl
1540;KAJA;FORYŚ;940687104;kajaforyś383@gmail.com
1541;ELIZA;WICIŃSKA;229194407;elizawicińska564@gmail.com
1542;WITOLD;PORĘBA;938942289;witoldporęba971@onet.pl
1543;MATEUSZ;JAKÓBCZYK;372916444;mateuszjakóbczyk478@wp.pl
1544;ROZALIA;BŁACHOWICZ;914314047;rozaliabłachowicz987@wp.pl
1545;MIŁOSZ;DYMOWSKI;693663734;miłoszdymowski286@wp.pl
1546;MIKOŁAJ;WĄSOWICZ;980431722;mikołajwąsowicz422@wp.pl
1547;HANNA;GOŁASZEWSKA;568838810;hannagołaszewska864@gmail.com
1548;NATAN;RUSZKIEWICZ;449677444;natanruszkiewicz325@wp.pl
1549;HUBERT;SICZEK;720947005;hubertsiczek093@onet.pl
1550;MILENA;KRYGIER;552007549;milenakrygier047@gmail.com
1551;ADRIANNA;KARPIUK;561578348;adriannakarpiuk573@wp.pl
1552;JAKUB;OZDOBA;512752707;jakubozdoba960@onet.pl
1553;MATEUSZ;ANDRZEJEWSKI;253736251;mateuszandrzejewski448@onet.pl
1554;MAJA;URBANIK;590545682;majaurbanik439@gmail.com
1555;MATYLDA;JARZĄBEK;761300167;matyldajarząbek521@wp.pl
1556;POLA;ŁĘCZYCKA;543541523;polałęczycka350@wp.pl
1557;WIKTOR;BŁASZCZAK;253635427;wiktorbłaszczak770@wp.pl
1558;IGNACY;FALKOWSKI;225905688;ignacyfalkowski457@onet.pl
1559;ŁUCJA;LENART;860657009;łucjalenart134@wp.pl
1560;MATYLDA;KANIOWSKA;237616183;matyldakaniowska055@gmail.com
1561;GAJA;PALCZEWSKA;435416066;gajapalczewska567@gmail.com
1562;PAWEŁ;NIEPSUJ;657027849;pawełniepsuj272@onet.pl
1563;RÓŻA;CHERNENKO;190840735;różachernenko069@onet.pl
1564;ZUZANNA;ZMUDA;205071363;zuzannazmuda705@onet.pl
1565;TYMON;CZERWIŃSKI;927207239;tymonczerwiński357@onet.pl
1566;NADIA;DZIUBA;390882002;nadiadziuba340@wp.pl
1567;ANTONI;GROT;572510790;antonigrot484@gmail.com
1568;GABRIELA;JAKUBIEC;867167304;gabrielajakubiec191@wp.pl
1569;KLARA;ŻELAZNA;985904767;klarażelazna465@onet.pl
1570;KAJA;PYRKA;671452831;kajapyrka350@gmail.com
1571;MARCELINA;CYBULSKA;777693384;marcelinacybulska781@gmail.com
1572;PIOTR;MIESZCZAK;528196936;piotrmieszczak885@onet.pl
1573;OLIWIER;GAWEŁ;736037496;oliwiergaweł919@gmail.com
1574;MAKSYMILIAN;KOWAL;596569703;maksymiliankowal584@gmail.com
1575;ALEKSANDRA;OSTOJSKA;465611617;aleksandraostojska148@wp.pl
1576;BLANKA;SOSZYŃSKA;487488406;blankasoszyńska518@gmail.com
1577;KACPER;KŁOSOWSKI;168411223;kacperkłosowski818@onet.pl
1578;LAURA;JANIEC;773261542;laurajaniec107@wp.pl
1579;HELENA;FLORCZAK;448883597;helenaflorczak108@onet.pl
1580;KLARA;GŁODEK;982972337;klaragłodek290@onet.pl
1581;MICHALINA;RABENDA;100791999;michalinarabenda705@wp.pl
1582;MAJA;FOLTYN;941984915;majafoltyn774@gmail.com
1583;MIA;KWIDZIŃSKA;255493578;miakwidzińska535@wp.pl
1584;MARK;ŚNIEŻEK;747748072;markśnieżek047@wp.pl
1585;STANISŁAW;BARTKOWIAK;743278496;stanisławbartkowiak450@wp.pl
1586;ANNA;BOSEK;128300698;annabosek954@onet.pl
1587;MATYLDA;ŻUREK;624485336;matyldażurek298@onet.pl
1588;IGA;ROSÓŁ;568133146;igarosół116@wp.pl
1589;MARCELINA;SŁONINA;572672565;marcelinasłonina351@wp.pl
1590;JAKUB;BORYCKI;194127308;jakubborycki486@wp.pl
1591;ŁUCJA;BIAŁOŃ;904046335;łucjabiałoń010@onet.pl
1592;NIKODEM;GAWLAK;870500696;nikodemgawlak331@gmail.com
1593;MILENA;TATARA;597379495;milenatatara821@gmail.com
1594;MARIANNA;RYDEL;454810127;mariannarydel496@onet.pl
1595;OSKAR;PRYKHODKO;388615102;oskarprykhodko481@onet.pl
1596;ŁUCJA;SUCHARSKA;741547811;łucjasucharska870@onet.pl
1597;MARIA;KOSIBA;148806158;mariakosiba329@onet.pl
1598;MARCELINA;KMIECIAK;898329970;marcelinakmieciak590@gmail.com
1599;FABIAN;ORZECH;223362203;fabianorzech476@wp.pl
1600;HANNA;KARWOWSKA;280324966;hannakarwowska530@wp.pl
1601;MARIA;KACHNIARZ;178486293;mariakachniarz336@onet.pl
1602;PAWEŁ;BĘTKOWSKI;182899667;pawełbętkowski164@gmail.com
1603;BARTOSZ;WARSZAWSKI;712602293;bartoszwarszawski255@onet.pl
1604;PIOTR;ZMYSŁOWSKI;400931312;piotrzmysłowski823@gmail.com
1605;FRANCISZEK;BULANDA;682482122;franciszekbulanda765@gmail.com
1606;HELENA;KOWALCZYK;448696534;helenakowalczyk825@gmail.com
1607;MIA;KUDZIA;503413514;miakudzia699@gmail.com
1608;ROZALIA;SŁAWIŃSKA;495921431;rozaliasławińska883@onet.pl
1609;KORNELIA;WACŁAWSKA;440928370;korneliawacławska477@onet.pl
1610;ALAN;KONIECZNY;684260635;alankonieczny434@gmail.com
1611;NIKODEM;LEVCHENKO;694243572;nikodemlevchenko561@wp.pl
1612;LIWIA;ŻUCHOWSKA;720911647;liwiażuchowska478@gmail.com
1613;MARK;SKUPIŃSKI;636021699;markskupiński016@wp.pl
1614;EMILIA;CHLIPAŁA;337466364;emiliachlipała965@onet.pl
1615;IGOR;KUBISIAK;784185403;igorkubisiak224@gmail.com
1616;LENA;ORZECH;935032175;lenaorzech782@wp.pl
1617;KAZIMIERZ;MIRECKI;651189147;kazimierzmirecki167@wp.pl
1618;HELENA;MISZTELA;355592053;helenamisztela440@gmail.com
1619;ELIZA;WYRZYKOWSKA;948788247;elizawyrzykowska817@onet.pl
1620;MIA;PRUSINOWSKA;468453267;miaprusinowska457@onet.pl
1621;HELENA;KOZIOŁEK;722700743;helenakoziołek559@onet.pl
1622;HANNA;BRACH;134988161;hannabrach309@wp.pl
1623;MARIANNA;KIJEK;793433738;mariannakijek545@gmail.com
1624;BARTOSZ;ANDRZEJCZYK;316678176;bartoszandrzejczyk363@gmail.com
1625;KAZIMIERZ;KRYSA;887430600;kazimierzkrysa070@gmail.com
1626;MILENA;MĄDRA;680878425;milenamądra955@wp.pl
1627;KINGA;STASIK;663179409;kingastasik207@gmail.com
1628;MACIEJ;KORCZYK;921282535;maciejkorczyk586@gmail.com
1629;RÓŻA;ROBAK;159666919;różarobak184@wp.pl
1630;OLIWIER;STOKOWSKI;724896610;oliwierstokowski029@gmail.com
1631;BLANKA;GASIŃSKA;380387623;blankagasińska063@gmail.com
1632;LAURA;JAROSZEWICZ;392623021;laurajaroszewicz923@gmail.com
1633;JAŚMINA;SUWALSKA;358927649;jaśminasuwalska120@gmail.com
1634;KAJA;ŁOPATA;206062200;kajałopata736@wp.pl
1635;LAURA;SUCHODOLSKA;615840268;laurasuchodolska968@onet.pl
1636;TYMON;GROCHOWSKI;181679755;tymongrochowski989@onet.pl
1637;JULIAN;PIECZYKOLAN;373019068;julianpieczykolan374@gmail.com
1638;TADEUSZ;PERZ;883266707;tadeuszperz212@gmail.com
1639;AURELIA;LINEK;248368497;aurelialinek546@onet.pl
1640;LILIANNA;KUNA;151471313;liliannakuna255@onet.pl
1641;HELENA;KAPUSTA;348373607;helenakapusta888@gmail.com
1642;HUBERT;TRZASKOWSKI;744877230;huberttrzaskowski470@wp.pl
